SpID,Specode,Tribe,BeeGenusID,GenusName,Subgenus,Species Group,Species,Subspecies,Questionable ID,Species Notes,Author,Date,Parentheses,Synonyms,Diet,Notes,Interest
4347,"perdsphaergrnsp",225,91,"Perdita","(Perdita) sphaeralceae gr",,"n.sp.",,0,,,,,,,,0
4348,"perdsphaergrpsp",225,91,"Perdita","(Perdita) sphaeralceae gr",,"sp.",,0,,,,,,,,0
4349,"perdsphagrpspe1",225,91,"Perdita","(Perdita) sphaeralceae gr",,"sp. E1",,0,,,,,,,,0
4350,"perdstathamae",225,91,"Perdita","(Perdita) sphaeralceae gr",,"stathamae",,0,,"Timberlake","1964",,,,,0
4351,"perdstathama;el",225,91,"Perdita","(Perdita) sphaeralceae gr",,"stathamae","eluta",0,,"Timberlake","1964",,,,,0
4352,"perdstathama;st",225,91,"Perdita","(Perdita) sphaeralceae gr",,"stathamae","stathamae",0,,"Timberlake","1964",,,,,0
4353,"perdstenopyga",225,91,"Perdita","(Perdita) sphaeralceae gr",,"stenopyga",,0,,"Timberlake","1964",,,,,0
4354,"perdsternalis",225,91,"Perdita","(Perdita) sphaeralceae gr",,"sternalis",,0,,"Timberlake","1964",,,,,0
4355,"perdtessellata",225,91,"Perdita","(Perdita) sphaeralceae gr",,"tessellata",,0,,"Timberlake","1964",,,,,0
4356,"perdthelypodii",225,91,"Perdita","(Perdita) sphaeralceae gr",,"thelypodii",,0,,"Timberlake","1958",,,,,0
4357,"perdtortifoliae",225,91,"Perdita","(Perdita) sphaeralceae gr",,"tortifoliae",,0,,"Cockerell","1906",,,,,0
4358,"perdtortifol;fr",225,91,"Perdita","(Perdita) sphaeralceae gr",,"tortifoliae","fremonti",0,,"Timberlake","1964",,,,,0
4359,"perdtortifol;tr",225,91,"Perdita","(Perdita) sphaeralceae gr",,"tortifoliae","tortifoliae",0,,"Cockerell","1906",,,,,0
4360,"perdtriangulife",225,91,"Perdita","(Perdita) sphaeralceae gr",,"triangulifera",,0,,"Timberlake","1964",,,,,0
4361,"perdtrinotata",225,91,"Perdita","(Perdita) sphaeralceae gr",,"trinotata",,0,,"Timberlake","1964",,,,,0
4362,"perdvittata;cn",225,91,"Perdita","(Perdita) sphaeralceae gr",,"vittata","conformis",0,,"Timberlake","1964",,,,,0
4363,"perdvittata;tr",225,91,"Perdita","(Perdita) sphaeralceae gr",,"vittata","tricolor",0,,"Timberlake","1964",,,,,0
4364,"perdwilmattae",225,91,"Perdita","(Perdita) sphaeralceae gr",,"wilmattae",,0,,"Cockerell","1906",,,,,0
4365,"perdwilmatta;mr",225,91,"Perdita","(Perdita) sphaeralceae gr",,"wilmattae","miricornis",0,,"Cockerell","1922",,,,,0
4366,"perdwilmatta;st",225,91,"Perdita","(Perdita) sphaeralceae gr",,"wilmattae","stanleyae",0,,"Timberlake","1964",,,,,0
4367,"perdwilmatta;wl",225,91,"Perdita","(Perdita) sphaeralceae gr",,"wilmattae","wilmattae",0,,"Cockerell","1906",,,,,0
4368,"perdwislizeniae",225,91,"Perdita","(Perdita) sphaeralceae gr",,"wislizeniae",,0,,"Timberlake","1964",,,,,0
4369,"perdzebrata",225,91,"Perdita","(Perdita) sphaeralceae gr",,"zebrata",,0,,"Cresson","1878",,,,,0
4370,"perdzebrata;fl",225,91,"Perdita","(Perdita) sphaeralceae gr",,"zebrata","flavens",0,,"Timberlake","1958",,,,,0
4371,"perdzebrata;zb",225,91,"Perdita","(Perdita) sphaeralceae gr",,"zebrata","zebrata",0,,"Cresson","1878",,,,,0
4372,"perdvalida",225,91,"Perdita","(Perdita) valida gr.",,"valida",,0,,"Timberlake","1962",,,,,0
4373,"perdacaciae",225,91,"Perdita","(Perdita) ventralis gr.",,"acaciae",,0,,"Timberlake","1962",,,,,0
4374,"perdafflaterali",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. lateralis",,0,,,,,,,,0
4375,"perdafflaternsp",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. lateralis n.sp.",,0,,,,,,,,0
4376,"perdaffmentzeli",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. mentzeliae",,0,,,,,,,,0
4377,"perdaffsnelling",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. snellingi",,0,,,,,,,,0
4378,"perdaffsnellinb",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. snellingi B",,0,,,,,,,,0
4379,"perdaffsnellinc",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. snellingi C",,0,,,,,,,,0
4380,"perdaffsubfansp",225,91,"Perdita","(Perdita) ventralis gr.",,"aff. subfasciata n.sp.",,0,,,,,,,,0
4381,"perdalbata",225,91,"Perdita","(Perdita) ventralis gr.",,"albata",,0,,"Timberlake","1968",,,,,0
4382,"perdamplipennis",225,91,"Perdita","(Perdita) ventralis gr.",,"amplipennis",,0,,"Timberlake","1962",,,,,0
4383,"perdaustini",225,91,"Perdita","(Perdita) ventralis gr.",,"austini",,0,,"Cockerell","1896",,,,,0
4384,"perdbicuspidari",225,91,"Perdita","(Perdita) ventralis gr.",,"bicuspidariae",,0,,"Timberlake","1962",,,,,0
4385,"perdbipicta",225,91,"Perdita","(Perdita) ventralis gr.",,"bipicta",,0,,"(ms)",,,"aff. thermophila",,,0
4386,"perdbrevihirta",225,91,"Perdita","(Perdita) ventralis gr.",,"brevihirta",,0,,"Timberlake","1962",,,,,0
4387,"perdclaypole;as",225,91,"Perdita","(Perdita) ventralis gr.",,"claypolei","australior",0,,"Timberlake","1962",,,,,0
4388,"perdclaypole;cl",225,91,"Perdita","(Perdita) ventralis gr.",,"claypolei","claypolei",0,,"Cockerell","1901",,,,,0
4389,"perdclaypole;lm",225,91,"Perdita","(Perdita) ventralis gr.",,"claypolei","limatula",0,,"Timberlake","1962",,,,,0
4390,"perdclypeata",225,91,"Perdita","(Perdita) ventralis gr.",,"clypeata",,0,,"Timberlake","1962",,,,,0
4391,"perdclypeata;cl",225,91,"Perdita","(Perdita) ventralis gr.",,"clypeata","clypeata",0,,"Timberlake","1962",,,,,0
4392,"perdclypeata;im",225,91,"Perdita","(Perdita) ventralis gr.",,"clypeata","immaculata",0,,"Timberlake","1962",,,,,0
4393,"perdcolei",225,91,"Perdita","(Perdita) ventralis gr.",,"colei",,0,,"Timberlake","1962",,,,,0
4409,"perdkanabensis",225,91,"Perdita","(Perdita) ventralis gr.",,"kanabensis",,0,,"Timberlake","1971",,,,,0
4410,"perdkiowi",225,91,"Perdita","(Perdita) ventralis gr.",,"kiowi",,0,,"Griswold","1988",,,,,0
4411,"perdlabrata",225,91,"Perdita","(Perdita) ventralis gr.",,"labrata",,0,,"Timberlake","1962",,,,,0
4412,"perdlateralis",225,91,"Perdita","(Perdita) ventralis gr.",,"lateralis",,0,,"Timberlake","1962",,,,,0
4413,"perdlaterali;dl",225,91,"Perdita","(Perdita) ventralis gr.",,"lateralis","daleae",0,,"Timberlake","1962",,,,,0
4414,"perdlaterali;lt",225,91,"Perdita","(Perdita) ventralis gr.",,"lateralis","lateralis",0,,"Timberlake","1962",,,,,0
4415,"perdlateral;lt?",225,91,"Perdita","(Perdita) ventralis gr.",,"lateralis","lateralis",1,,,,,,,,0
4416,"perdlucens",225,91,"Perdita","(Perdita) ventralis gr.",,"lucens",,0,,"Timberlake","1962",,,,,0
4417,"perdlunulata",225,91,"Perdita","(Perdita) ventralis gr.",,"lunulata",,0,,"Timberlake","1962",,,,,0
4418,"perdmelanops",225,91,"Perdita","(Perdita) ventralis gr.",,"melanops",,0,,"Timberlake","1968",,,,,0
4419,"perdmelanura",225,91,"Perdita","(Perdita) ventralis gr.",,"melanura",,0,,"(Timberlake)","1962",,,,,0
4420,"perdmentzeliae",225,91,"Perdita","(Perdita) ventralis gr.",,"mentzeliae",,0,,"Cockerell","1896",,,,,0
4421,"perdmentzeliaru",225,91,"Perdita","(Perdita) ventralis gr.",,"mentzeliarum",,0,,"Cockerell","1897",,,,,0
4422,"perdmichelbache",225,91,"Perdita","(Perdita) ventralis gr.",,"michelbacheri",,0,,"Timberlake","1962",,,,,0
4423,"perdmultiflorae",225,91,"Perdita","(Perdita) ventralis gr.",,"multiflorae",,0,,"Parker","1988",,,,,0
4634,"prankansensis",221,92,"Protandrena",,,"kansensis",,0,,"Timberlake",,,,,,0
4635,"pranleucops",221,92,"Protandrena",,,"leucops",,0,,"Timberlake",,,,,,0
4636,"pranmaurula",221,92,"Protandrena",,,"maurula",,0,,"(Cockerell)",,,,,,0
4637,"pranmexicanorum",221,92,"Protandrena",,,"mexicanorum",,0,,"(Cockerell)",,,,,,0
4638,"pranpectidis",221,92,"Protandrena",,,"pectidis",,0,,"(Timberlake)",,,,,,0
4639,"pransorocula",221,92,"Protandrena",,,"sorocula",,0,,"Timberlake",,,,,,0
4640,"hetesp",221,92,"Protandrena",,,"sp.",,0,,,,,,,,0
4641,"pransphaeralcea",221,92,"Protandrena",,,"sphaeralceae",,0,,"Timberlake",,,,,,0
4642,"hetesubdilatipe",221,92,"Protandrena",,,"subdilatipes",,0,,"Timberlake (ms)",,,,,,0
4643,"pranswenki",221,92,"Protandrena",,,"swenki",,0,,"Crawford",,,,,,0
4644,"prantexana",221,92,"Protandrena",,,"texana",,0,,"Timberlake",,,,,,0
4645,"prantidestromia",221,92,"Protandrena",,,"tidestromiae",,0,,"Timberlake",,,,,,0
4646,"prantrifoliata",221,92,"Protandrena",,,"trifoliata",,0,,"(Cockerell)",,,,,,0
4647,"pranverbesinae",221,92,"Protandrena",,,"verbesinae",,0,,"(Timberlake)",,,,,,0
4648,"heteopacicollis",221,92,"Protandrena","(Heterosarus)",,"opacicollis",,0,,"(Timberlake)",,,,,,0
4649,"heteopaculus",221,92,"Protandrena","(Heterosarus)",,"opaculus",,0,,"(Cockerell)",,,,,,0
4650,"hetepernitens",221,92,"Protandrena","(Heterosarus)",,"pernitens",,0,,"(Cockerell)",,,,,,0
4651,"hetesubglaber",221,92,"Protandrena","(Heterosarus)",,"subglaber",,0,,"Timberlake",,,,,,0
5191,,524,57,"Hoplitis",,,"aff. nigrella n. sp.",,0,,,,,,,,0
5192,,615,80,"Nomada","(Micronomada)",,"(Micronomada) sp.",,0,,,,,,,,0
5193,,615,80,"Nomada","(Micronomada)",,"sp. M2",,0,,,,,,,,0
5194,,225,91,"Perdita","(Perdita) octomaculata gr",,"beatula",,1,,,,,,,,0
5195,,221,5,"Andrena","(Scaphandrena)",,"sieverti",,1,,,,,,,,0
5196,,211,5,"Andrena","(Andrena)",,"acanthognatha",,0,"m.s.",,,,,,,0
5197,"andrcornelli",211,5,"Andrena","(Andrena)",,"cornelli",,1,,"Viereck","1907",,,,,0
5198,"andrlaminibucca",211,5,"Andrena","(Andrena)",,"laminibucca",,1,,"Viereck & Cockerell","1914",,,,,0
5199,"anphsalazariae?",644,10,"Anthophora","(Heliophila)",,"salazariae",,1,,,,,,,,0
5200,,652,108,"Svastra","(Epimelissodes)",,"grandissima",,1,,,,,,,,0
5201,,652,108,"Svastra",,,"n. sp.",,1,,,,,,,,0
5202,,652,68,"Melissodes","(Melissodes)",,"tepida-yumensis integrade",,0,,,,,,,,0
5203,,652,68,"Melissodes","(Melissodes)",,"communis","aplopex",1,,,,,,,,0
5204,,615,80,"Nomada",,,"alboclypeata",,0,,"Bohart (ms)",,,,,,0
5205,,615,80,"Nomada",,,"alboclypea",,0,,"Bohart (ms)",,,,,,0
5206,,615,80,"Nomada",,,"albo",,0,,"Bohart (ms)",,,,,,0
5207,,615,80,"Nomada",,,"albimalarata",,0,,"Bohart (ms)",,,,,,0
5208,,615,80,"Nomada",,,"albiformis",,0,,"Bohart (ms)",,,,,,0
5209,,615,80,"Nomada",,,"alba",,0,,"Bohart (ms)",,,,,,0
5210,,615,80,"Nomada",,,"agua",,0,,"Bohart (ms)",,,,,,0
5885,,657,18,"Bombus","(Pyrobombus)",,"q frigidus",,0,,,,,,,,0
5886,,657,18,"Bombus","(Pyrobombus)",,"q huntii",,0,,,,,,,,0
5887,,657,18,"Bombus","(Pyrobombus)",,"q impatiens",,0,,,,,,,,0
5888,,657,18,"Bombus","(Pyrobombus)",,"q melanopygus",,0,,,,,,,,0
5889,,657,18,"Bombus","(Pyrobombus)",,"q mixtus",,0,,,,,,,,0
5890,,657,18,"Bombus","(Pyrobombus)",,"q perplexus",,0,,,,,,,,0
5892,,657,18,"Bombus","(Pyrobombus)",,"q sandersoni",,0,,,,,,,,0
5893,,657,18,"Bombus","(Pyrobombus)",,"q sitkensis",,0,,,,,,,,0
5895,,657,18,"Bombus","(Pyrobombus)",,"q sylvicola",,0,,,,,,,,0
5912,"osmitanneri?",524,85,"Osmia","(Melanosmia)",,"tanneri",,1,,"Sandhouse",,,,,,0
5914,"osmipusilla?",524,85,"Osmia","(Melanosmia)",,"pusilla",,1,,,,,,,,0
4424,"perdnasuta",225,91,"Perdita","(Perdita) ventralis gr.",,"nasuta",,0,,"Timberlake","1962",,,,,0
4425,"perdnasuta;gl",225,91,"Perdita","(Perdita) ventralis gr.",,"nasuta","galacticoptera",0,,"Timberlake","1962",,,,,0
4426,"perdnasuta;ns",225,91,"Perdita","(Perdita) ventralis gr.",,"nasuta","nasuta",0,,"Timberlake","1962",,,,,0
4427,"perdnasuta;ob",225,91,"Perdita","(Perdita) ventralis gr.",,"nasuta","obscurescens",0,,"Timberlake","1962",,,,,0
4428,"perdnigridia",225,91,"Perdita","(Perdita) ventralis gr.",,"nigridia",,0,,"Timberlake","1962",,,,,0
4429,"perdnodosicorni",225,91,"Perdita","(Perdita) ventralis gr.",,"nodosicornis",,0,,"Timberlake","1968",,,,,0
4430,"perdpectoralis",225,91,"Perdita","(Perdita) ventralis gr.",,"pectoralis",,0,,"Timberlake","1968",,,,,0
4431,"perdperplexa",225,91,"Perdita","(Perdita) ventralis gr.",,"perplexa",,0,,"Timberlake","1962",,,,,0
4432,"perdpolitissima",225,91,"Perdita","(Perdita) ventralis gr.",,"politissima",,0,,"Timberlake","1980",,,,,0
4433,"perdpolytropica",225,91,"Perdita","(Perdita) ventralis gr.",,"polytropica",,0,,"Timberlake","1962",,,,,0
4434,"perdpolytrop;ob",225,91,"Perdita","(Perdita) ventralis gr.",,"polytropica","obsoleta",0,,"Timberlake","1962",,,,,0
4435,"perdpolytrop;pl",225,91,"Perdita","(Perdita) ventralis gr.",,"polytropica","polytropica",0,,"Timberlake","1962",,,,,0
4436,"perdpunctifera",225,91,"Perdita","(Perdita) ventralis gr.",,"punctifera",,0,,"Cockerell","1914",,,,,0
4437,"perdrehni;pr",225,91,"Perdita","(Perdita) ventralis gr.",,"rehni","praeclara",0,,"Timberlake","1968",,,,,0
4438,"perdrehni;rh",225,91,"Perdita","(Perdita) ventralis gr.",,"rehni","rehni",0,,"Cockerell","1907",,,,,0
4454,"perdvarleyi;nv",225,91,"Perdita","(Perdita) ventralis gr.",,"varleyi","niveipennis",0,,"Timberlake","1962",,,,,0
4455,"perdvarleyi;vr",225,91,"Perdita","(Perdita) ventralis gr.",,"varleyi","varleyi",0,,"Timberlake","1962",,,,,0
4456,"perdvicina",225,91,"Perdita","(Perdita) ventralis gr.",,"vicina",,0,,"Timberlake","1962",,,,,0
4457,"perdwheeleri",225,91,"Perdita","(Perdita) ventralis gr.",,"wheeleri",,0,,"Timberlake","1928",,,,,0
4458,"perdwootonae",225,91,"Perdita","(Perdita) ventralis gr.",,"wootonae",,0,,"Cockerell","1898",,,,,0
4459,"perdxanthoxyli",225,91,"Perdita","(Perdita) ventralis gr.",,"xanthoxyli",,0,,"Timberlake","1968",,,,,0
4460,"perdxerophila",225,91,"Perdita","(Perdita) ventralis gr.",,"xerophila",,0,,"Timberlake","1962",,,,,0
4461,"perdxerophil;ds",225,91,"Perdita","(Perdita) ventralis gr.",,"xerophila","discrepans",0,,"Timberlake","1962",,,,,0
4462,"perdxerophil;fs",225,91,"Perdita","(Perdita) ventralis gr.",,"xerophila","fuscicornis",0,,"Timberlake","1962",,,,,0
4463,"perdxerophil;xr",225,91,"Perdita","(Perdita) ventralis gr.",,"xerophila","xerophila",0,,"Timberlake","1962",,,,,0
4464,"perdyosemitensi",225,91,"Perdita","(Perdita) ventralis gr.",,"yosemitensis",,0,,"Timberlake","1962",,,,,0
4465,"perdaccepta",225,91,"Perdita","(Perdita) zonalis gr.",,"accepta",,0,,"Timberlake","1958",,,,,0
4466,"perdadjuncta",225,91,"Perdita","(Perdita) zonalis gr.",,"adjuncta",,0,,"Timberlake","1958",,,,,0
4467,"perdaemula",225,91,"Perdita","(Perdita) zonalis gr.",,"aemula",,0,,"Timberlake","1958",,,,,0
4468,"perdaemula;am",225,91,"Perdita","(Perdita) zonalis gr.",,"aemula","aemula",0,,"Timberlake","1958",,,,,0
4469,"perdaemula;qd",225,91,"Perdita","(Perdita) zonalis gr.",,"aemula","quadrifasciata",0,,"Timberlake","1968",,,,,0
4470,"perdafalbopicta",225,91,"Perdita","(Perdita) zonalis gr.",,"aff. albopicta",,0,,,,,,,,0
4471,"perdaffsocia",225,91,"Perdita","(Perdita) zonalis gr.",,"aff. socia",,0,,,,,,,,0
4472,"perdaffzonalnsp",225,91,"Perdita","(Perdita) zonalis gr.",,"aff. zonalis n.sp.",,0,,,,,,,,0
4473,"perdaffecta",225,91,"Perdita","(Perdita) zonalis gr.",,"affecta",,0,,"Timberlake","1971",,,,,0
4474,"perdalbopicta",225,91,"Perdita","(Perdita) zonalis gr.",,"albopicta",,0,,"Timberlake","1958",,,,,0
4475,"perdampla",225,91,"Perdita","(Perdita) zonalis gr.",,"ampla",,0,,"Timberlake","1971",,,,,0
4476,"perdbaccharidis",225,91,"Perdita","(Perdita) zonalis gr.",,"baccharidis",,0,,"Cockerell","1900",,,,,0
4477,"perdbasinicola",225,91,"Perdita","(Perdita) zonalis gr.",,"basinicola",,0,,"Timberlake","1968",,,,,0
4478,"perdchrysothamn",225,91,"Perdita","(Perdita) zonalis gr.",,"chrysothamni",,0,,"Timberlake","1958",,,,,0
4479,"perdciliata",225,91,"Perdita","(Perdita) zonalis gr.",,"ciliata",,0,,"Timberlake","1958",,,,,0
4480,"perdcompactilis",225,91,"Perdita","(Perdita) zonalis gr.",,"compactilis",,0,,"Timberlake","1980",,,,,0
4481,"perdconfinis",225,91,"Perdita","(Perdita) zonalis gr.",,"confinis",,0,,"Timberlake","1971",,,,,0
4482,"perdcrassihirta",225,91,"Perdita","(Perdita) zonalis gr.",,"crassihirta",,0,,"Timberlake","1968",,,,,0
4483,"perdcraterognat",225,91,"Perdita","(Perdita) zonalis gr.",,"craterognatha",,0,,"Timberlake","1968",,,,,0
4484,"perddepressa",225,91,"Perdita","(Perdita) zonalis gr.",,"depressa",,0,,"Timberlake","1968",,,,,0
4485,"perddicksoni",225,91,"Perdita","(Perdita) zonalis gr.",,"dicksoni",,0,,"Timberlake","1958",,,,,0
4486,"perddubia",225,91,"Perdita","(Perdita) zonalis gr.",,"dubia",,0,,"Cockerell","1896",,,,,0
4487,"perddubia;db",225,91,"Perdita","(Perdita) zonalis gr.",,"dubia","dubia",0,,"Cockerell","1896",,,,,0
4488,"perddubia;pr",225,91,"Perdita","(Perdita) zonalis gr.",,"dubia","parilis",0,,"Timberlake","1958",,,,,0
4489,"perdericameriae",225,91,"Perdita","(Perdita) zonalis gr.",,"ericameriae",,0,,"Timberlake","1958",,,,,0
4490,"perdfestiva",225,91,"Perdita","(Perdita) zonalis gr.",,"festiva",,0,,"Timberlake","1958",,,,,0
4491,"perdfoleyi",225,91,"Perdita","(Perdita) zonalis gr.",,"foleyi",,0,,"Timberlake","1958",,,,,0
4492,"perdhaigi",225,91,"Perdita","(Perdita) zonalis gr.",,"haigi",,0,,"Timberlake","1962",,,,,0
4493,"perdimpunctifro",225,91,"Perdita","(Perdita) zonalis gr.",,"impunctifrons",,0,,"Timberlake","1958",,,,,0
4494,"perdinterserta",225,91,"Perdita","(Perdita) zonalis gr.",,"interserta",,0,,"Cockerell","1922",,,,,0
4495,"perdirregularis",225,91,"Perdita","(Perdita) zonalis gr.",,"irregularis",,0,,"Timberlake","1971",,,,,0
4496,"perdisocomae",225,91,"Perdita","(Perdita) zonalis gr.",,"isocomae",,0,,"Timberlake","1958",,,,,0
4497,"perdlepidospart",225,91,"Perdita","(Perdita) zonalis gr.",,"lepidosparti",,0,,"Timberlake","1958",,,,,0
4498,"perdlepidosp;lp",225,91,"Perdita","(Perdita) zonalis gr.",,"lepidosparti","lepidosparti",0,,"Timberlake","1958",,,,,0
4499,"perdlepidosp;nv",225,91,"Perdita","(Perdita) zonalis gr.",,"lepidosparti","novella",0,,"Timberlake","1958",,,,,0
4500,"perdlompocensis",225,91,"Perdita","(Perdita) zonalis gr.",,"lompocensis",,0,,"Timberlake","1958",,,,,0
4501,"perdmelanderi",225,91,"Perdita","(Perdita) zonalis gr.",,"melanderi",,0,,"Timberlake","1968",,,,,0
4502,"perdmunda",225,91,"Perdita","(Perdita) zonalis gr.",,"munda",,0,,"Timberlake","1958",,,,,0
4503,"perdnigrocincta",225,91,"Perdita","(Perdita) zonalis gr.",,"nigrocincta",,0,,"Timberlake","1958",,,,,0
4504,"perdobispoensis",225,91,"Perdita","(Perdita) zonalis gr.",,"obispoensis",,0,,"Timberlake","1958",,,,,0
4505,"perdoregonen;ex",225,91,"Perdita","(Perdita) zonalis gr.",,"oregonensis","expleta",0,,"Timberlake","1962",,,,,0
4506,"perdoregonen;or",225,91,"Perdita","(Perdita) zonalis gr.",,"oregonensis","oregonensis",0,,"Timberlake","1929",,,,,0
4507,"perdpallidivent",225,91,"Perdita","(Perdita) zonalis gr.",,"pallidiventris",,0,,"Timberlake","1962",,,,,0
4508,"perdpallidiven?",225,91,"Perdita","(Perdita) zonalis gr.",,"pallidiventris",,1,,,,,,,,0
4509,"perdplacida",225,91,"Perdita","(Perdita) zonalis gr.",,"placida",,0,,"Timberlake","1958",,,,,0
4510,"perdpolita",225,91,"Perdita","(Perdita) zonalis gr.",,"polita",,0,,"Timberlake","1958",,,,,0
4511,"perdpratensis",225,91,"Perdita","(Perdita) zonalis gr.",,"pratensis",,0,,"Timberlake","1980",,,,,0
4512,"perdprimula",225,91,"Perdita","(Perdita) zonalis gr.",,"primula",,0,,"Timberlake","1958",,,,,0
4513,"perdproxima",225,91,"Perdita","(Perdita) zonalis gr.",,"proxima",,0,,"Timberlake","1958",,,,,0
4514,"perdpunctifrons",225,91,"Perdita","(Perdita) zonalis gr.",,"punctifrons",,0,,"Timberlake","1958",,,,,0
4515,"perdrepens",225,91,"Perdita","(Perdita) zonalis gr.",,"repens",,0,,"Timberlake","1971",,,,,0
4516,"perdrivalis",225,91,"Perdita","(Perdita) zonalis gr.",,"rivalis",,0,,"Timberlake","1958",,,,,0
4517,"perdscotti",225,91,"Perdita","(Perdita) zonalis gr.",,"scotti",,0,,"Timberlake","1958",,,,,0
4518,"perdsimilis;ps",225,91,"Perdita","(Perdita) zonalis gr.",,"similis","pascoensis",0,,"Timberlake","1958",,,,,0
4519,"perdsimilis;sm",225,91,"Perdita","(Perdita) zonalis gr.",,"similis","similis",0,,"Timberlake","1958",,,,,0
4520,"perdsocia",225,91,"Perdita","(Perdita) zonalis gr.",,"socia",,0,,"Timberlake","1968",,,,,0
4521,"perdstottleri",225,91,"Perdita","(Perdita) zonalis gr.",,"stottleri",,0,,"Cockerell","1896",,,,,0
4522,"perdsubvestita",225,91,"Perdita","(Perdita) zonalis gr.",,"subvestita",,0,,"Timberlake","1968",,,,,0
4523,"perdswezeyi",225,91,"Perdita","(Perdita) zonalis gr.",,"swezeyi",,0,,"Timberlake","1958",,,,,0
4524,"perdtaeniata",225,91,"Perdita","(Perdita) zonalis gr.",,"taeniata",,0,,"Timberlake","1971",,,,,0
4525,"perdtoschiae",225,91,"Perdita","(Perdita) zonalis gr.",,"toschiae",,0,,"Timberlake","1968",,,,,0
4526,"perdtownsendi",225,91,"Perdita","(Perdita) zonalis gr.",,"townsendi",,0,,"Cockerell","1896",,,,,0
4527,"perdvestita",225,91,"Perdita","(Perdita) zonalis gr.",,"vestita",,0,,"Timberlake","1958",,,,,0
4528,"perdzonalis",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis",,0,,"Cresson","1879",,,,,0
4529,"perdzonalis;aq",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis","aequalis",0,,"Timberlake","1958",,,,,0
4530,"perdzonalis;br",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis","bernardina",0,,"Timberlake","1958",,,,,0
4531,"perdzonalgrpnsp",225,91,"Perdita","(Perdita) zonalis gr.",,"n.sp.",,0,,,,,,,,0
4532,"perdzonaligrpsp",225,91,"Perdita","(Perdita) zonalis gr.",,"sp.",,0,,,,,,,,0
4533,"perdzonalis;mn",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis","monticola",0,,"Timberlake","1958",,,,,0
4534,"perdzonalis;pl",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis","pallescens",0,,"Timberlake","1958",,,,,0
4535,"perdzonalis;zn",225,91,"Perdita","(Perdita) zonalis gr.",,"zonalis","zonalis",0,,"Cresson","1879",,,,,0
4536,"perdpusillissim",225,91,"Perdita","(Perditella)",,"pusillissima",,0,,"Timberlake","1977",,,,,0
4537,"perdcladothrici",225,91,"Perdita","(Perditella)",,"cladothricis",,0,,"Cockerell","1896",,,,,0
4538,"perdlarreae",225,91,"Perdita","(Perditella)",,"larreae",,0,,"Cockerell","1896",,,,,0
4539,"perdmarcialis",225,91,"Perdita","(Perditella)",,"marcialis",,0,,"Cockerell","1896",,,,,0
4540,"perdminima",225,91,"Perdita","(Perditella)",,"minima",,0,,"Cockerell","1923",,,,,0
4541,"perdbrachygloss",225,91,"Perdita","(Procockerellia)",,"brachyglossa",,0,,"Timberlake","1971",,,,,0
4542,"perdalbonotata",225,91,"Perdita","(Procockerellia)",,"albonotata",,0,,"Timberlake","1954",,,,,0
4543,"perdexcellens",225,91,"Perdita","(Procockerellia)",,"excellens",,0,,"Timberlake","1958",,,,,0
4544,"perdturgiceps",225,91,"Perdita","(Pseudomacrotera)",,"turgiceps",,0,,"Timberlake","1954",,,,,0
4545,"perdobtusa",225,91,"Perdita","(Pygoperdita) californica",,"obtusa",,0,,"Timberlake","1968",,,,,0
4546,"perdcaliforn;cl",225,91,"Perdita","(Pygoperdita) californica",,"californica","californica",0,,"(Cresson)","1878",,,,,0
4547,"perdneffi",225,91,"Perdita","(Pygoperdita) californica",,"neffi",,0,,"Timberlake",,,,,,0
4548,"perdnebrascensi",225,91,"Perdita","(Pygoperdita) californica",,"nebrascensis",,0,,"Swenk & Cockerell","1907",,,,,0
4549,"perdmohavens;mh",225,91,"Perdita","(Pygoperdita) californica",,"mohavensis","mohavensis",0,,"Timberlake","1956",,,,,0
4550,"perdaffarizonic",225,91,"Perdita","(Pygoperdita) californica",,"aff. arizonica",,0,,,,,,,,0
4551,"perdaffbilobata",225,91,"Perdita","(Pygoperdita) californica",,"aff. bilobata",,0,,,,,,,,0
4552,"perdaffbohaPnsp",225,91,"Perdita","(Pygoperdita) californica",,"aff. bohartorum n.sp.",,0,,,,,,,,0
4553,"perdaffbohPnsp?",225,91,"Perdita","(Pygoperdita) californica",,"aff. bohartorum n.sp.",,1,,,,,,,,0
4554,"perdaffdigressa",225,91,"Perdita","(Pygoperdita) californica",,"aff. digressa",,0,,,,,,,,0
4555,"perdaffduplonsp",225,91,"Perdita","(Pygoperdita) californica",,"aff. duplonotata n.sp.",,0,,,,,,,,0
4556,"perdaffmohavens",225,91,"Perdita","(Pygoperdita) californica",,"aff. mohavensis",,0,,,,,,,,0
4557,"perdangellata",225,91,"Perdita","(Pygoperdita) californica",,"angellata",,0,,"Griswold","1993",,,,,0
